subject1_marks,subject1_outof,subject2_marks,subject2_outof,subject3_marks,subject3_outof,subject4_marks,subject4_outof,subject5_marks,subject5_outof,average_marks_percent,previous_year_percentage,attendance,study_hours,sleep_hours,focus_time,behaviour_score,final_score,risk_level
59,60,44,100,51,70,55,100,86,100,71.23809523809523,75.00406478157707,94.59060739109704,5.6140994496454475,6.570308492956658,2.11310454104106,96.73110064597478,76.76414671886003,Low
34,80,17,50,54,100,71,100,37,50,55.1,59.02078920830916,80.30197899631072,4.154785030158059,6.128004812735657,3.3802468798614163,93.38051699982583,61.24761699775229,Medium
34,70,17,50,64,80,46,50,49,80,63.16428571428571,62.53659667478421,94.39152217825134,3.1295419778032296,7.013617635079514,1.7664453584472306,68.39902558032973,66.5710644796365,Low
47,60,22,70,86,100,35,80,57,60,66.90238095238095,77.06235122219417,65.58541227033092,1.13120400450995,6.925457386621473,1.365116613421288,41.52174740634547,68.00214146617459,Low
30,80,45,80,46,60,24,50,37,80,52.93333333333334,66.003952343599,61.23284882119215,0.5,6.196081610332562,2.5683396272731596,46.80668115485081,50.460196104210134,Medium
35,60,41,70,81,100,68,70,29,70,67.29523809523809,72.02519072479745,59.50487565824853,3.1373833900886883,7.252773335710012,1.867529998819171,65.99962145490343,65.84570480736829,Low
80,100,58,60,53,60,30,70,39,50,77.17142857142856,73.84220930860033,68.72885306729775,2.5353804496750234,7.400748064848894,2.6557819881854368,68.78450968533437,75.84619578452985,Low
50,60,20,50,70,80,33,60,90,100,71.16666666666667,66.80170799406059,88.48027888546864,0.5133907524883696,8.167912362328227,1.0447066479842722,30.42900189327328,66.23931995992596,Low
44,50,23,70,27,50,49,60,37,100,58.7047619047619,68.27832103231371,76.87483296205865,2.6366705458493542,7.726537880580267,1.8940595320453306,62.99478407515271,60.3455132216346,Medium
52,80,38,80,26,80,52,100,26,60,48.06666666666667,45.548051163544194,69.34218446094665,3.9139672483665784,6.553739202978006,1.2106608211280359,68.18049914104081,49.118082177406855,High
49,60,60,70,47,100,31,70,45,70,64.5904761904762,55.35006622912165,68.56977126468509,4.643924063841921,7.555491161400589,3.7196440713824046,100.49265847871177,65.04564836875606,Low
86,100,34,50,53,100,50,70,76,80,74.68571428571428,71.17749955330848,100.0,1.9979325297927824,8.74533521932659,1.9744071227708813,55.72339652563663,69.20784327847052,Low
77,80,39,100,39,70,71,100,90,100,70.39285714285714,71.26620418299883,65.56770765326159,2.8694987725996586,4.854895323979365,2.4940965320677204,65.19272381199994,73.62721428318952,Low
38,60,47,50,49,80,15,50,46,70,62.85952380952381,60.69422436010373,90.81943338709694,1.2939971423291612,4.832206589969873,2.181052762318783,48.83244238518913,62.72932495535981,Medium
47,80,39,100,58,60,17,50,40,80,55.68333333333334,63.16284724077673,77.99598343573817,2.708797110115386,7.061926365350305,3.2785192832253425,77.6727622769811,58.97913162360586,Medium
33,50,30,80,92,100,45,100,28,80,55.1,57.9859641870045,72.6067981611286,4.019426384392949,6.046594062273655,2.123078128173313,78.68572494177548,56.18095319938293,Medium
64,70,68,80,41,60,34,70,76,100,73.86666666666666,71.44830429157993,75.83302588185732,3.712956769097401,6.347366819765516,2.684291497328044,81.55578525244019,72.41675500475533,Low
40,60,26,60,81,100,54,80,33,70,61.12857142857142,61.9639093380762,74.28964324236259,2.2145496227062997,7.3546074397003425,1.3138442656539349,52.71290320783861,59.61522757165398,Medium
92,100,70,80,29,80,72,100,34,60,68.88333333333334,83.10650314754452,88.10714619277184,2.670494105338752,8.438244105354915,3.759350430311269,79.10915997577739,73.918302522813,Low
75,100,70,100,23,50,51,80,47,80,62.7,67.09122200382333,89.96932093533235,0.7377541785722967,6.4708195274580245,2.1697870236649295,48.072344115905494,65.0218931811387,Low
25,80,49,80,30,60,55,80,42,80,52.75,45.15870563494852,79.9360331200865,4.003163909126732,8.094519337577479,2.3686310786091207,77.71155318936718,53.30684856856437,Medium
58,70,26,70,75,80,59,70,46,70,72.75,66.53769055547887,52.80017315376209,4.497055848377364,7.7673054937657255,0.8034420381324776,68.28499618047462,65.68989961110705,Low
92,100,17,50,18,60,29,80,84,100,55.25,52.456804479150556,84.80518392627536,4.718266876529416,6.4950950937547995,0.8947607528964492,74.61079468688618,52.07160871974711,Medium
44,60,80,80,80,80,23,70,38,60,73.9047619047619,70.46592071113264,83.59424503299392,1.723144887305313,6.803559503534352,3.121767671602616,66.80855009237868,74.13601979671124,Low
37,70,30,50,43,70,36,50,32,50,62.05714285714286,65.71439167887353,75.77741391031458,2.8822975051244764,8.026652863117091,0.9870432720290669,52.27114916256689,60.7431719292798,Medium
25,70,35,60,17,50,24,80,36,50,46.009523809523806,54.14720329585878,79.67430563611877,2.2729531166997234,6.208415193695435,1.7085404951835168,57.782366682444284,46.697900347092634,High
36,70,22,50,23,70,66,100,81,100,55.05714285714286,55.325727936615465,99.92841054947947,3.198903134222842,7.963966918517221,3.5640061807177372,87.62193420435374,56.45447578081113,Medium
45,70,74,80,61,100,54,70,32,80,66.9857142857143,67.15804164424222,81.95710378962559,4.301925651166998,8.2985484180468,1.7462114798299126,74.67708168893166,74.09486317224584,Low
27,60,45,50,79,80,22,50,37,60,67.88333333333334,79.94601694887453,57.3848201920902,4.028186221732448,8.679773360347157,2.7983487549623267,80.00383178615677,68.40154336745015,Low
44,70,30,50,52,60,40,70,40,60,66.66666666666666,57.60128078883042,61.27078127963971,2.350334142351551,7.292951671975083,1.0838737579628162,50.46915713110764,64.75186932748544,Medium
48,70,61,80,69,100,38,60,66,70,74.28809523809522,75.01225880206863,73.44010785705629,2.930164184664224,8.315955660674287,2.8221225018880225,70.8668776512281,75.6933153241852,Low
43,50,100,100,67,100,43,60,51,80,77.68333333333334,84.0530822952124,87.8632026662344,3.338197801879809,7.716525383405522,2.560295575718147,77.77125404260299,77.13672279109431,Low
29,60,73,100,43,50,56,70,35,60,69.13333333333334,65.52088170443416,71.6579699538921,3.8470112652302593,7.907286625651058,1.4689028267390074,70.32493791508188,73.29905057373027,Low
27,60,34,60,52,70,68,70,41,60,68.28571428571428,71.52713257861906,62.771383590672784,3.746109748413953,6.027572392002639,2.97406104908618,83.4788463340686,71.66205369219416,Low
33,50,51,100,56,80,61,100,46,70,62.74285714285715,62.855409574781135,82.97677528842549,2.9958485033276743,7.024752395315979,1.7430940200084393,65.6871027622037,69.82064171276289,Low
45,50,27,50,43,50,67,80,48,100,72.35,72.2560600891731,81.06867217078148,4.64028683156396,7.202876684604668,4.0,104.50973553271774,79.89402963530678,Low
61,80,65,100,66,100,50,100,29,80,58.7,48.06256069437663,75.69633331054244,3.035053218852888,7.367942529179877,1.00105088787427,57.93067439832582,60.31011187088577,Medium
96,100,46,60,35,70,67,70,36,70,73.96190476190478,72.2945184800315,81.8757523737912,3.4018919237519283,8.61303859706111,1.0254812703445815,58.46130717834422,75.8285007913444,Low
40,70,87,100,38,80,30,60,67,70,67.47142857142858,72.9706722560575,93.1042425852261,2.1642591992663593,6.242053663232793,0.5,45.953016251186206,64.48698367101758,Medium
28,80,50,50,42,100,16,50,48,80,53.8,66.796706365424,80.38911925024405,1.0869807843295194,7.033295538219481,1.0290302408213998,39.199022176533596,56.230389374854624,Medium
44,70,69,100,28,70,34,100,40,100,49.17142857142857,52.61779190369732,67.32949637651139,4.730247799146354,6.993156742267842,1.1153638148948688,75.18906577806337,55.19584737113548,Medium
54,100,67,70,19,50,71,100,34,100,58.542857142857144,56.17058741847021,86.3336013974104,1.5408752993889516,6.253894209656783,1.0545693881397973,44.58780701502853,55.337585682742976,Medium
32,100,58,80,38,60,55,80,51,60,64.31666666666666,65.72499008246976,79.21323288764306,2.1405299886923808,8.017519214934714,0.5,40.32662317568811,66.09935731686328,Low
39,70,28,80,43,100,69,70,80,80,66.45714285714287,68.74356659294043,75.81558037471851,2.4416410038187975,5.27286219018979,1.916813361050322,58.166101686163046,68.60921359487104,Low
66,70,30,60,87,100,24,50,33,60,66.85714285714286,76.15850981228881,75.11033152169232,2.873784699849092,6.4099082571399135,1.334101543605119,59.58989558671134,65.7958726096609,Low
46,50,25,50,99,100,68,70,29,60,77.29523809523809,75.43112452020814,75.6526830909474,3.0135184963144352,8.571944665075964,2.4688206293653367,68.38865956589245,81.40058730921903,Minimal
29,50,45,60,77,80,50,50,51,100,76.05,71.33727675739742,92.29677694157905,2.406455409324321,7.104897692789318,2.197410939084734,65.26834117824845,79.92511286475272,Low
42,70,36,80,58,100,39,100,74,100,55.2,42.63364880419772,69.1570083635049,2.835830926224169,6.224394337645876,1.6188302123950222,61.4623122225424,52.568338342266614,Medium
92,100,40,70,68,100,55,80,57,60,76.17857142857142,80.54281890825513,79.37852292514374,3.4048601776686827,4.739091202678802,3.3365660023915833,80.35211409311704,74.86694530572728,Low
91,100,42,70,38,60,75,80,56,100,72.81666666666666,79.53694093293464,75.44553323093689,2.9986205222344005,8.022481796984415,3.2442705915800625,75.97346446123832,72.85583611502378,Low
29,70,39,100,77,80,29,80,57,60,61.58571428571429,56.619775059422004,100.0,4.389142417259775,6.0813001725306295,1.529343172031922,79.18485589291697,61.09021604705693,Medium
42,50,35,80,69,70,37,100,53,80,65.91428571428571,66.81318219304688,77.73187976611536,4.356316022253294,6.832484716033443,3.5265073949461696,96.60142214860618,72.67582159813082,Low
17,50,38,80,33,100,59,70,57,70,56.042857142857144,70.7159860752138,74.25564342790466,1.6156087782881177,6.897016549022327,2.726288510163593,60.84453722730757,58.04258079153255,Medium
33,80,85,100,39,50,31,50,47,50,72.05,72.93003680408877,69.06133463481093,2.085956103011972,7.059463239998266,0.8777545332008501,46.54323982560931,72.23185342602164,Low
92,100,18,50,52,60,38,100,68,70,69.96190476190478,72.23156587076919,91.3487493518028,3.801601048729708,6.494185281728907,1.7052633657104188,74.20351907958155,66.72032791593732,Low
49,100,39,60,33,60,94,100,30,70,61.171428571428564,52.64772892818318,88.34323072506497,3.437004075770893,5.900894406742176,0.997600194265285,60.18036577286827,59.65750786477415,Medium
35,70,26,50,53,60,46,80,44,70,62.13809523809523,71.96778847222686,66.05810842540399,4.38093035892114,7.261071551539385,3.192843881773564,92.34355324948743,70.20768874076359,Low
54,70,71,100,15,50,65,100,32,50,61.42857142857143,62.524711966276634,100.0,3.639572839078169,8.45419120352301,2.1601160264323855,73.99688865510555,61.680034103942425,Medium
63,100,100,100,85,100,52,70,35,70,74.45714285714286,76.70998918730226,70.62370765259665,3.8296276572966303,6.3506021390141365,2.5996440299561026,81.355087637787,74.54988754208105,Low
59,100,95,100,47,100,27,80,60,60,66.95,65.25453974543971,87.93862509690332,1.924471477734755,6.1808851946125225,1.5250521959117176,53.28909924615506,64.21659629263458,Medium
30,60,50,70,21,60,45,50,38,80,58.78571428571429,64.23698378598421,73.47280342939442,2.3997206203507826,5.764133807508966,2.8627094141648843,66.97158068809611,60.6384906156778,Medium
64,100,44,60,58,80,49,60,53,100,68.9,56.980046073308486,69.33067140719596,0.9818226553603693,7.797763835545896,0.9093251140757403,35.8445448350807,68.63747528240496,Low
25,50,18,60,72,100,43,60,76,100,59.93333333333334,54.267781234879365,70.18380542773752,3.6890450172855456,6.5651687843571125,1.7610496798199142,71.51932751382836,59.98589497819668,Medium
43,50,38,70,43,50,23,60,82,100,69.32380952380952,66.60242827080245,64.85747067969818,4.448364389558699,7.149425922918923,2.1114809663191427,82.08420062674824,68.42772074421197,Low
33,100,38,100,33,100,54,60,80,100,54.8,58.21463805054727,78.49415287715125,2.816792272382256,6.214952728793628,1.4932736898216845,60.95007490975453,56.423848869343715,Medium
48,50,68,80,25,70,49,60,75,80,78.42619047619048,81.17686891840458,86.7173419374395,3.1752253404533266,5.220690015976639,1.5323268434759831,62.747256033037054,74.6010946931112,Low
56,70,36,80,45,80,25,80,42,100,50.9,45.74052024341222,68.44638542329656,5.521489333763731,8.302978643956635,2.50935850954139,93.15311697538088,52.55866666112714,Medium
35,70,58,70,57,70,24,70,43,60,64.04761904761905,69.54103726130741,91.60899621433629,2.5354349080193015,6.449250460210241,1.4413809630149024,58.929058331775664,62.73400855417224,Medium
43,50,33,100,68,100,52,100,41,70,59.51428571428571,64.03734333977859,68.72254029998115,3.169700367085203,8.335010439616125,1.804087947960449,62.610137180454636,54.222469794065766,Medium
80,100,18,60,25,60,57,60,32,60,60.0,70.01614916766167,79.16551729414387,5.5628673086308025,6.265675749410365,1.595089395158388,89.49611876730629,59.7352172360099,Medium
35,60,44,100,59,100,47,70,30,70,54.266666666666666,47.96512299972257,75.69648001948813,3.5825497678904634,6.090499777102468,2.2738136425942828,76.13328210679627,58.521587630492284,Medium
40,80,40,100,28,80,26,80,16,50,37.9,46.09791312490306,76.31299413839143,5.102771963653079,7.111718565410545,1.9776382958011336,88.43540200838127,42.637388512628334,High
59,80,34,80,53,100,44,60,91,100,66.71666666666667,80.6992485911121,74.35043012350555,4.01876435536234,6.08941023259609,1.7385365235867065,75.00805180184102,65.68152133177561,Low
49,70,77,100,72,80,43,50,43,70,76.88571428571429,86.57582132388961,93.02472196878142,3.749124213186864,6.32932869064614,4.0,96.79371432874677,75.14822744347151,Low
57,100,51,60,44,70,75,80,78,80,79.22142857142858,73.83542307499722,63.647818936926996,3.167636795540408,6.546797440977685,2.3122645630667726,71.1637954797645,78.44761498928388,Low
24,60,78,80,52,80,90,100,70,70,78.5,73.91510857973897,62.383740214791786,4.179814177198826,7.0136290838134085,2.168697886808412,79.72349466155156,81.3012690712276,Minimal
29,50,87,100,76,80,71,100,56,100,73.4,58.596645724834694,76.95999510215907,4.210578426052674,6.321245233023725,2.730992592669467,87.11170969743732,75.3199807013386,Low
66,80,64,100,64,80,25,60,49,70,67.63333333333334,71.70728996425356,85.87237982330525,4.3486719482054985,5.726204799636353,2.858888236196526,87.66283982635076,67.40618780941759,Low
35,80,59,80,40,100,99,100,76,100,66.5,65.99369699088385,71.14848481674974,2.158723762824976,7.535574545330629,1.278747603757187,51.489562147496606,62.643743208821604,Medium
24,50,42,60,58,60,25,80,30,70,57.75476190476191,54.54882625775625,78.36511526855504,4.510628533548813,7.3349087767986125,1.5039725864222433,77.98252272656606,60.63771409818467,Medium
53,60,19,50,29,70,73,80,74,80,70.30238095238096,72.22632562186888,64.2448490659872,5.150116020015191,6.402526074760724,2.375103762693504,91.67668273368567,69.4172323965529,Low
41,50,29,50,36,80,57,80,58,80,65.75,52.869585419317815,99.9538608071929,4.024428717974268,6.646372971767128,2.382869861441602,84.06837187487798,62.361951674575714,Medium
87,100,58,100,74,100,54,70,24,50,68.82857142857144,59.59436772374657,78.11385800083798,2.370925862274495,7.369953990583855,1.4254898729898162,55.77554315272691,64.75367125323987,Medium
76,100,65,70,49,60,34,60,18,50,68.63809523809525,72.78875090407115,70.97318556167069,4.231703252561521,9.549912486510182,1.366825885989717,69.08260994167944,65.5519303519353,Low
64,70,70,70,78,80,49,50,29,60,87.05238095238096,90.27634210259177,61.01908144598548,5.690917388953126,6.749662748712972,1.609450897544336,89.10559100957317,86.78284435045774,Minimal
54,70,42,80,24,70,33,70,35,60,53.88095238095239,69.08490484741243,75.75553949293301,3.1100627396980385,6.79337289792983,2.885999392094525,77.53617526721894,61.6838066017452,Medium
57,60,32,80,72,80,54,60,38,60,75.66666666666666,79.32976365557141,71.53508639815117,3.3511666634755874,7.292481247259623,2.1112890564160782,71.77806583873178,72.80178429204499,Low
57,80,34,60,61,100,53,60,40,50,71.45,54.23708152193369,84.52256982045142,0.5,7.9340054472181025,3.3226492553111493,56.67874953515663,69.7477634345544,Low
25,50,43,70,30,50,51,80,67,100,60.43571428571429,47.4438210520722,93.10113636921744,0.736772391758004,9.04760624714719,1.5777701347115687,38.45553890161747,56.103441475282814,Medium
65,100,26,50,27,50,42,50,65,100,64.0,52.82763906322896,86.38302408912863,2.13335606265429,5.358918339471895,1.332190496526466,50.29376800072042,61.272969317717,Medium
21,70,36,60,40,50,41,50,52,60,67.73333333333333,73.37463993510882,81.07854944482578,2.990438370166543,7.3447532579302335,2.613369692905777,74.14593557520578,66.7057888544268,Low
27,60,27,60,24,80,39,70,63,100,47.74285714285715,52.469007949775204,44.28761031188571,4.5872913982557435,7.144223415796278,0.7457821219281797,67.7594962330278,50.519977043434764,Medium
42,80,50,50,33,70,70,70,22,60,67.26190476190476,71.98521074489514,76.8722799673385,3.1827958673385512,7.914973317825305,2.6272717059299793,75.78790372941916,69.93136723849805,Low
32,100,24,50,42,50,30,70,27,70,49.08571428571429,49.362191614129614,72.17121847445027,2.83525071850756,6.801887138513506,1.9939482722602806,65.50911175512343,53.586252219954865,Medium
30,70,40,60,32,70,85,100,30,50,60.04761904761905,61.726196883812975,93.24352292533744,0.5,7.54095787856076,1.6318503608816968,40.642855901350714,59.65626732056478,Medium
58,60,55,70,48,70,58,60,47,60,83.76190476190476,79.79810177942227,88.48259505519982,3.811039689524955,7.661689620364965,1.5277616918627224,72.23627331939676,80.46262999002248,Minimal
26,50,38,70,69,80,46,80,94,100,68.80714285714285,69.42391398633782,60.545955952358035,4.324254081029488,7.113895552442599,2.7765552119793244,87.06268852532394,68.77842059162053,Low
68,70,27,50,26,80,89,100,43,50,71.72857142857143,73.73868799504467,79.50900067574419,3.8417296605806195,5.976550117665761,3.0675335196364717,84.04353186974534,73.59070225265513,Low
48,80,31,80,75,80,72,80,22,60,63.833333333333336,63.359564928937765,100.0,2.6102346863440475,7.787028422499899,2.1334578342938846,67.43692520637933,64.94925121495889,Medium
45,100,60,60,49,50,21,60,51,70,70.17142857142856,85.45316248684357,84.44279802015949,5.494172875408548,7.555758185956695,2.3169321528225444,96.55533008432687,74.91939563989752,Low
32,60,64,80,40,70,43,70,70,80,67.88095238095238,77.85226078231086,82.45850187750447,3.7370516329885106,6.906066973325713,3.137168306181425,86.98804957944981,65.89189917690697,Low
54,70,53,60,29,70,29,60,33,50,64.24761904761905,59.40692308068222,87.9572058295711,1.9748592251185721,6.285417628231104,1.4896905667920732,53.44121850206356,61.688638894463054,Medium
54,80,42,70,63,70,40,60,57,70,73.11904761904762,76.69379980120989,60.68855495975079,2.9547098445496793,7.424552409884496,1.527954661177554,60.89550055324741,67.81457341415738,Low
22,50,42,60,42,100,21,50,43,50,56.8,41.57233363296848,95.6794933642371,2.4582975074572264,6.11046503831593,2.599978277336373,70.1507071843597,54.722443156650925,Medium
38,80,38,50,58,60,64,80,50,70,74.31904761904762,74.94152493264264,78.30805082567025,0.5,5.98256425296901,1.1140086394329278,30.970891476896306,72.73877005250866,Low
46,50,35,70,36,70,30,100,57,70,60.97142857142857,63.585090215884726,76.91450468248114,3.3763256774189347,6.731407536029551,2.5798382763264827,77.25309000570229,62.596164636698326,Medium
66,80,41,50,32,70,48,50,96,100,80.44285714285715,84.94885325063551,100.0,2.8427754911490006,5.702141151397817,2.500382710541812,70.43158201690812,80.07897446432568,Minimal
36,60,77,80,70,100,78,100,82,100,77.25,76.93719518991867,75.33505647594198,2.4359457778141578,7.352557053858502,0.5434724054405569,47.32768748014134,73.53921795685655,Low
45,100,28,70,52,70,69,70,35,50,65.57142857142858,62.65395419895961,96.00469256789282,2.145829639686711,7.338296694846915,1.8746877000888023,59.805642654544414,67.55852889852417,Low
44,50,72,100,45,100,46,70,67,70,73.28571428571429,83.87135866037349,79.55670576239002,0.5,7.42703649075018,1.8412348483647711,41.36801905988671,65.66522595883382,Low
78,80,49,80,98,100,65,80,80,100,83.6,78.75402271429996,79.53292454983888,1.9989540398826404,8.565367769909628,2.16656408693507,55.60847372316099,76.12970558462744,Low
62,100,36,60,52,70,39,60,15,50,58.25714285714285,61.1790970758901,75.87789165079933,3.396915471910095,6.835839723685109,2.2896838213258293,74.45378209743917,59.611820809695764,Medium
17,50,74,100,29,50,75,100,48,70,61.91428571428571,61.751690302076014,81.91452287643736,2.5661568541296824,6.5427441257840195,2.0787197838176557,64.64021866711713,56.14354091541931,Medium
73,100,41,70,57,70,35,50,64,80,72.6,76.16016019146697,74.250250231913,1.5665819533180454,9.55829243856198,0.5,34.09084455637175,71.67401442345391,Low
38,100,82,100,72,80,20,50,38,70,60.857142857142854,75.72440585797867,76.4862772474214,2.474117342356709,8.241620771539141,1.8031979984739133,56.42178113304836,63.65069686147728,Medium
24,50,65,80,27,70,28,70,34,100,48.364285714285714,47.0441427565415,79.05287989070533,2.550719462401312,6.821526606045655,1.3732094973233004,57.14457758631665,46.462508747283856,High
55,60,91,100,43,60,55,60,46,50,87.6,79.98584995913704,73.11317435546988,4.232776807164005,5.2395551616170435,3.1557687076187024,88.19677258337406,83.5677833233151,Minimal
48,70,36,60,36,70,73,100,16,50,57.0,61.18543899755619,85.46337660051148,3.5973374468156427,8.168741534948191,2.729992741237377,77.81963954058135,61.568724866612655,Medium
64,100,62,80,29,70,79,100,75,100,67.38571428571429,66.4219529565718,70.60618083714093,1.7326744209023206,7.105442568329395,1.6890127825783898,51.2774901185212,66.70302095510668,Low
52,60,54,80,29,60,33,50,68,80,70.7,67.8557692859491,77.76273824976997,1.820698155721099,6.661682540832887,2.45170050920632,60.50026047425119,67.38757760159568,Low
65,70,28,60,58,80,26,80,41,100,57.1047619047619,62.699823865375414,75.11753168204052,4.919254236037901,7.624649723218065,1.3713582986291624,80.41787851487469,57.36470888834237,Medium
39,70,55,70,41,50,54,80,55,70,72.47142857142856,66.80744254226288,87.47085585970471,5.073637436444869,8.775311009747984,1.6919521040143426,82.40298099056258,72.34754131136093,Low
35,60,44,100,40,60,25,50,39,70,54.94285714285714,51.46530985577313,94.06396072954705,4.664936068047633,7.349567861899277,2.119230737920737,87.24806413263842,55.96650196352337,Medium
22,50,50,70,69,100,58,80,73,100,65.9857142857143,52.75428168917179,89.78361707192245,4.113307505817034,8.256201801890583,3.177059469372769,87.88203145909029,71.30879493045114,Low
58,80,90,100,50,100,68,70,40,60,75.26190476190474,88.27332576191331,70.84108161607062,1.7946586303386378,6.270842329408024,3.1961610195430383,66.99230466042383,71.034487042476,Low
49,60,76,100,92,100,61,70,76,80,86.36190476190477,82.088105992264,67.5170309158549,2.039446194218254,7.598984714247748,2.000562658882017,57.1517916225882,82.28089757651067,Minimal
67,70,49,80,38,100,20,50,36,50,61.392857142857146,68.43484552028592,90.98266355005305,2.928314916224419,6.698039651614954,2.0413361511203467,68.79477702845297,65.81362908543079,Low
55,100,28,60,32,50,88,100,47,60,66.4,66.01870358031603,79.70116776364617,3.808829652995775,5.060902155606162,0.7188479580177054,60.246892886499424,63.750976541287905,Medium
40,80,49,50,55,80,32,100,28,70,57.75,49.25271490212283,78.82023461282466,0.6638543416508704,5.903644178686131,0.5,26.52056687779117,49.073342508510656,High
40,60,94,100,42,50,54,60,42,70,78.93333333333332,78.69314001808466,92.8363001808753,1.7073998086097666,7.729721353732124,2.0150221787103577,56.50784989128877,77.48514581646194,Low
24,50,44,100,41,50,73,80,46,70,66.19285714285715,75.1269388695854,70.21681250768503,1.6850712802680625,7.611271913493542,0.9487609254751208,43.36000330820033,62.406643763969534,Medium
25,50,60,80,84,100,45,80,25,70,60.19285714285714,59.19224659108532,89.91172467724408,1.4136524136836068,6.338985873787653,3.138190774042656,64.50960434498704,63.64765022272288,Medium
19,60,68,80,37,100,24,60,43,70,51.01904761904761,40.0,73.56686789098161,2.89994653249211,6.117584999056583,2.7815279467332052,74.17143158135131,52.864348323467766,Medium
27,80,26,50,17,50,53,80,44,50,54.8,63.0203531595804,68.64400970065573,1.7402967557449118,8.319080695149834,0.8778375086712995,39.04574361422768,53.13870411380932,Medium
32,80,80,100,18,50,43,60,64,70,63.81904761904762,67.96243096275974,79.7701629151839,0.724797726098533,5.936205539920505,2.004628091861323,42.271274471116946,62.34893992631903,Medium
58,70,29,50,30,70,37,80,54,60,63.99285714285715,64.39900032913756,96.12216002124515,1.9553194466470598,6.249713877268009,2.6374960631670445,65.54037110026556,62.78217233191809,Medium
28,70,28,70,34,50,68,100,30,70,51.771428571428565,64.53049827799182,79.16614252596311,2.7079224469455063,7.009029830046823,2.16410482470822,66.63688696913357,53.361432981911136,Medium
54,60,32,80,23,70,24,60,42,60,54.57142857142858,57.21549118097982,67.42829016612043,3.225890419536621,6.37985760146136,2.7184633286173012,76.18636649815127,57.61907047035074,Medium
67,100,36,70,24,60,96,100,54,80,64.38571428571429,75.09001715000919,76.69461841562229,3.115767385361051,8.762871849067068,1.8857415616324673,63.684551311497415,66.16304675249205,Low
30,80,96,100,21,70,23,60,62,70,58.08095238095238,56.890936340076884,65.06249065579193,3.2986130600226296,6.805911609533353,2.6455489408519726,75.94786907432521,54.867685783818025,Medium
42,70,33,50,28,80,66,70,46,60,66.39047619047619,68.34282099494476,100.0,2.6248972681199096,6.8168603998293555,2.8863380380135393,75.11235306133449,67.30276445962086,Low
55,100,33,60,23,70,46,80,62,70,57.78571428571429,54.429160703654205,83.07846450686918,2.9341090440524815,7.849378604705062,2.763187047845032,75.28080736966206,58.66796604385303,Medium
25,60,64,80,26,70,55,100,31,50,55.16190476190477,54.878555820971584,61.15457297950255,2.3358719798393737,8.254896040434447,3.0761067054781996,66.23524415112598,57.0989973874372,Medium
70,100,74,100,44,70,21,70,34,50,60.971428571428575,61.52494557716687,84.13531184712932,5.630124398460973,9.817427554448216,1.4886270873706224,85.60104604302889,56.53501307810494,Medium
47,70,24,70,56,60,68,70,45,70,71.23809523809524,74.35398814061814,74.03716685693814,4.180765257300073,5.995981778037919,1.575030961054931,71.96167886924385,74.98041615560817,Low
53,70,59,60,48,70,41,70,70,70,80.23809523809523,81.12794885357819,85.80632720241012,4.1176124204181415,8.172263559723893,1.8553853167930032,74.31061009235246,79.87100841747056,Low
60,100,52,60,39,60,28,80,61,100,61.53333333333334,66.9467251958463,74.91947011717116,1.4891967276382185,6.954231755092566,2.982492235024743,62.20883663834673,65.52001384198815,Low
38,80,35,60,18,50,22,60,35,100,42.7,43.63701912103536,79.19278572956767,3.1164628354925057,6.068199559694406,3.4159686971277434,83.24359389915926,47.365786145406815,High
71,80,42,70,67,80,57,60,39,50,81.1,79.45704178139368,91.34152931792107,1.999843335904913,6.298388152185176,3.6644149395037804,75.77673568587903,80.56350493980543,Minimal
64,70,21,70,60,60,62,80,45,50,77.78571428571429,77.14604546271869,90.56577561096937,3.0377009681598603,7.181609506642548,1.687200446781089,66.30559171050643,75.2892783866302,Low
59,100,56,60,36,50,40,100,31,70,61.72380952380952,58.21041500183888,71.82898631214361,2.258258977009915,6.790763036513753,3.433857064793957,74.10405904925308,66.82759206008717,Low
34,70,56,60,34,60,46,50,34,70,67.82857142857142,53.812219985454185,92.16689137070165,3.462399409166464,7.303224359223831,2.1346855474233166,75.18753870296797,65.52052810520448,Low
60,100,50,100,61,100,44,60,50,60,65.53333333333333,70.12392402447433,75.0960503750889,1.966909702413897,5.458648901162587,2.7828988002857162,62.00769006450503,66.49989111512856,Low
36,80,57,80,37,50,47,60,73,100,68.31666666666666,71.38092283251991,98.70737038198574,1.957856436567804,7.227726901340416,1.930973478482705,58.75903618870366,67.0477816141329,Low
28,80,33,100,42,70,22,50,44,80,45.4,49.531816607608555,97.69629123534563,3.872543514916926,6.765125515660636,1.8353065749036994,76.84813002174081,52.065397156444696,Medium
33,50,60,70,45,60,77,100,17,50,67.54285714285714,72.32105106169116,87.58419006136738,0.7019452642680521,6.386484280164767,2.5988579853889022,51.766451502706275,68.41354992009528,Low
17,50,99,100,58,70,97,100,30,100,68.57142857142858,69.79932406421347,84.16479526640333,1.251234277217357,7.465804165013429,2.4243387711801905,55.172210010615814,66.15928039655954,Low
32,60,41,50,41,80,20,50,45,50,63.31666666666668,61.109765822680444,62.638039186857995,2.865477644710786,9.900328322616192,1.1765994375016058,52.68457474080972,56.46823254551654,Medium
40,50,36,70,47,50,23,70,20,50,59.65714285714286,59.21660122368261,80.48260530410667,2.448507321800726,7.178053067854251,1.8860909373205077,61.394243121623,58.71803379162467,Medium
