subject1_marks,subject1_outof,subject2_marks,subject2_outof,subject3_marks,subject3_outof,subject4_marks,subject4_outof,subject5_marks,subject5_outof,average_marks_percent,previous_year_percentage,attendance,study_hours,sleep_hours,focus_time,final_score,risk_level
78,85,58,77,75,89,40,53,75,96,80.99114844831682,74.30115266041469,63.20335678368325,4.1801637596171854,4.009149735748418,3.2824088661928257,91.12052595723765,Low
66,80,37,72,30,72,48,86,55,95,57.852849177206586,56.20448519901139,87.46641278539244,1.9227138215372186,5.702753557195456,0.8151234732493737,72.19273856613226,Medium
60,94,49,80,79,87,52,87,33,87,62.717106872095876,56.919501142022554,58.89179679136104,4.4994554943318406,8.065960199897368,3.48835432028933,83.13189438079422,Low
83,89,66,89,41,78,43,81,78,96,70.86325053085353,65.37654341173445,62.294379323668885,0.588424300498721,5.940854547588699,2.876289645238584,79.94725930156832,Low
72,98,57,80,52,83,48,60,37,87,65.97974515938489,69.00999599571351,50.87737814113252,1.3338482184192202,6.8190956253382025,4.22432320712965,94.62674827406752,Low
72,96,53,76,74,100,42,50,83,96,77.83903508771928,83.4615667785557,86.00257997675534,1.847547640490899,5.023699081735484,1.499851292937353,85.58608103747497,Low
48,84,71,99,66,96,52,74,71,88,69.71242346242346,58.04969675615908,80.8951782783217,4.751145178425785,8.579288709228955,1.3776214325984424,100.0,Low
51,83,50,78,70,86,51,91,52,91,64.02610185182334,73.33547450896538,84.71927262557706,0.8650693919642469,8.615852178685333,4.070017498675801,85.13742794241621,Low
53,89,33,74,42,92,68,73,62,98,61.24266427186934,68.26309999044585,60.71638809766566,1.5343142904354203,4.730351919791769,3.6674110802282733,75.9475233533217,Low
68,96,43,68,67,83,54,92,57,83,68.43237399726785,61.698995383584474,84.36881953639357,2.4724325802785674,7.620794746031661,4.0625301225995365,88.78096211760818,Low
70,89,53,69,80,98,24,66,56,100,65.89191380420357,70.0261314416678,79.81883088466283,0.5504624678410099,4.376192538759565,4.018703634626357,73.47573535509112,Medium
72,96,61,90,62,73,43,57,70,90,76.18513177921974,73.88420182009686,68.30614896110016,4.691665364559247,6.992738089900489,0.968003041237073,91.60715347810688,Low
92,99,62,82,34,74,50,94,65,83,69.19794746931004,68.70744463465805,71.89129058172023,3.58057832319674,4.893268254129982,1.7536237128461787,79.55754012870378,Low
47,84,54,89,45,95,64,76,44,93,59.103462716232414,62.113735504405305,78.3960251636704,5.453736628610095,4.728526262446019,1.6703831126140085,83.91969751586448,Low
58,81,78,92,58,90,43,67,53,93,68.40006864022828,70.80004790092339,74.66460880437783,0.6706706789971999,4.020599086963349,4.705642766375778,89.03248621941611,Low
43,85,21,68,42,86,60,76,59,85,55.733386132910944,52.8684051765757,82.09140329846855,1.9926487607147614,8.704285684337016,2.693599583226555,80.24389817793342,Low
56,100,43,60,39,91,64,71,83,96,69.42459758551308,66.53843605167953,59.04897888029976,4.521884115901862,8.14626245760229,0.9997570971500782,89.29302298539841,Low
72,81,84,94,62,98,33,65,64,81,74.25949471744812,71.66836219691231,77.03549774580985,4.213321806969359,4.387377786289795,1.8031005766850843,90.80407337800418,Low
58,92,64,70,69,94,31,51,30,87,64.62867547095395,70.34281336303626,72.51397414322705,1.8368159233258936,6.996878050335116,4.423557418324122,83.5320526758933,Low
52,90,61,93,71,71,37,54,54,83,71.38958702192282,62.080506164605346,73.05102470069991,3.776282542324342,5.164491173996165,4.31179870174391,98.14441839523202,Low
34,90,37,75,71,92,62,67,68,89,66.64536639388953,65.83579612436428,73.46910252912977,4.865667092092646,5.320079410698034,4.5515276754824185,86.09025996535313,Low
54,95,61,68,87,91,31,52,49,86,71.74890240438516,79.61163692869043,94.07359819111585,0.683593868340381,8.370851608379962,2.24837947731659,90.66042553471974,Low
60,90,62,91,51,74,46,76,47,83,64.17405510620475,67.69257286074546,90.93137205683078,4.446956182781781,4.5716287280060115,3.3860343267049844,84.1200774931954,Low
48,98,50,74,57,73,50,66,55,95,65.65633275696104,70.91115303279287,81.47849805852684,1.8865338581268656,7.007450678315218,1.7517826394389566,74.96844342039375,Medium
62,94,40,71,49,73,39,65,60,93,62.786978336203134,62.046685275009025,85.82434678011845,5.713182086937728,6.0062776748950455,1.3137139901856825,79.77120070054045,Low
84,95,47,92,75,75,39,55,52,95,73.03078843353443,67.2129725349042,52.14013180340533,3.460211217486096,4.954002998151448,0.5985548416686557,81.10233798812106,Low
53,90,57,73,53,89,46,100,70,88,64.41341940258363,64.69185718793645,87.19958596898343,0.6836240044720462,6.259590376313312,1.5054842736020726,64.82244452752718,Medium
53,95,53,67,55,90,56,56,47,83,70.52631368627166,67.08163599043377,74.30823442268243,2.7188684033040538,8.702446435530641,3.219683616015228,95.13773992193812,Low
46,87,48,67,67,82,49,99,46,85,61.967053578022124,73.120486141665,65.88737822740637,5.814715220207171,7.9080502461527615,4.568946411230567,100.0,Low
43,83,50,86,66,91,41,63,51,80,62.26072028124424,61.469836153207346,56.98884829690715,4.517051462843175,4.660557006818335,1.1003924894694879,74.54235651377205,Medium
67,87,38,71,47,74,60,87,79,86,70.97442337692176,74.16171834244665,53.76043951759959,2.152634520275542,8.247148698588237,4.6310520243444895,87.90665354136824,Low
58,83,29,60,77,92,87,89,62,80,75.43226251365992,83.94422268939962,52.244284274836154,3.6639701187262643,8.687202644937216,2.054233556922746,92.68772238126604,Low
69,82,60,99,65,94,32,64,77,98,68.49455336222331,63.010807448890596,58.08980874451204,3.795057455907779,5.384821404211037,2.420727834264443,79.49028568348643,Low
82,82,38,70,65,95,95,96,64,87,79.04566372828623,67.64701470260599,51.50718973988708,0.6284148843076562,5.667098477576738,2.1424034321093606,77.00057389166952,Low
41,97,43,98,67,92,78,96,45,82,59.01994559890622,61.47001434597176,86.63211212212605,1.483583486870721,4.631549633110275,2.3387366296386674,63.40024313472984,Medium
74,98,71,90,33,76,73,97,48,80,66.61557551217268,70.00721249109083,62.430705951086985,3.5347731607172532,5.72470052210871,1.6663691713444935,87.53739334284062,Low
52,98,38,76,41,89,45,82,46,80,52.30133780012416,50.230853795088294,68.43702134660046,2.7151390716987898,7.365703985698062,3.6437210524014736,71.77550744530274,Medium
81,100,77,92,60,70,72,92,74,86,82.94346381626463,77.162197660549,91.13581069079414,1.5452079798608842,5.360775075481339,3.9118239962157513,94.03449296790555,Low
55,84,69,91,49,83,44,76,74,100,66.44624954415696,67.9953450720116,55.73287482622953,4.749678041752935,4.0341250538346,4.204008008835192,94.04833434466352,Low
68,97,65,88,63,93,69,78,41,92,68.94708409677105,68.82835078538552,91.77970151181063,3.1894718437331946,5.692723238167357,2.035803125119852,73.2727387337474,Medium
45,89,75,80,68,73,47,86,73,80,76.6727290950027,78.28373624916415,81.9770175275144,2.2048522830176704,6.265870144843663,3.9408210096250764,95.2683028396195,Low
63,100,40,80,59,86,36,54,61,95,62.49636882904935,56.83158951294239,67.10147573023015,1.3892254052866027,6.831780187103546,3.369539108645668,66.24292888125626,Medium
60,85,82,99,60,90,48,78,74,93,72.23830776012939,73.86228569265238,55.890360653384214,3.8613984953539697,7.419125521790098,4.810622390781767,94.95238787913732,Low
72,80,53,82,69,83,44,81,71,83,75.52596655819302,79.6236433822553,54.574634867045624,4.1644371646375395,4.30892172114385,2.411533250143464,94.93287064638977,Low
48,84,65,65,51,85,44,55,28,91,65.58241758241759,58.05297713749298,66.77571730396603,4.1827846911740245,6.348759726497205,4.965393775475095,92.734689696353,Low
54,88,52,81,73,83,39,51,69,91,73.16154770324388,80.46363074656666,57.01709863590229,1.7115804815878652,5.331812313420092,3.831773135035421,84.62680568230181,Low
76,91,60,97,70,85,48,55,63,96,76.12456441375483,77.39702828484327,63.38551482376374,3.7743612397229365,8.739847827722487,3.993249897315488,92.42622140880823,Low
53,93,73,96,90,93,41,95,33,100,61.19260045274476,65.44732288232008,52.64779002256623,5.4797355567213515,5.799492548969613,0.6156718704934745,87.09341461260588,Low
70,81,44,67,53,89,79,92,49,94,69.92783629341534,63.53318314975263,79.75042108483494,2.442531804196431,4.500618493599352,2.738292581012434,81.56976704902188,Low
67,96,58,100,88,98,53,53,56,89,76.10178666972406,79.5147116116115,57.26380584769022,1.6592181295301425,4.207457453857856,2.877515205404113,78.86230960469801,Low
69,93,52,94,75,97,49,78,67,82,70.27202296916329,62.048814125640064,87.83661565628135,4.746822338114191,5.327029437974533,0.6827004586426981,78.79120977383705,Low
69,92,64,70,38,77,72,74,66,99,75.94863694863695,71.20740381531152,60.908748813898605,1.4728561708769825,4.894393694413213,1.9045905057074974,83.89186410520364,Low
53,88,43,83,28,93,38,58,71,99,55.87528832422757,57.192125466741125,89.89882896690929,1.8956179621719056,7.248998134393713,4.800398812825083,79.32278486855186,Low
71,94,58,80,41,72,25,52,58,91,63.35790923024965,61.97815840328783,59.49409931129338,1.0535441687157936,8.234832708538166,2.41750146362061,67.4278111147395,Medium
54,94,52,61,69,94,49,75,69,80,73.53605976049296,73.6735456043541,86.06832818506493,1.9733087384106809,5.562793517351313,1.3401589305123836,75.46225786631868,Low
56,90,85,99,67,88,83,97,62,80,77.45683640529,87.0937706221456,66.65373398125986,2.756842864182381,6.888957274802452,2.8100241816188367,100.0,Low
74,95,47,78,48,70,52,92,64,89,67.03088543198588,67.08995701859885,79.15599974445041,0.8528682406864512,7.6515263849052655,0.6519450974920936,75.49230931515542,Low
71,96,65,98,49,71,46,76,51,97,64.4805167659446,68.02902536033254,51.93309071608692,5.2943990099351526,5.992438445696675,2.821949149868858,90.92907266565115,Low
57,83,55,87,57,84,67,85,67,94,69.97007152267336,69.63624187869391,74.76222171771288,3.325211357191771,4.331628056690338,3.1742073771353954,85.3420555267496,Low
40,80,35,76,77,91,56,81,81,81,69.96076373269355,69.4788402168551,57.43439473510316,3.7345699753869175,5.145924554638926,2.1096246314885283,73.98136236307914,Medium
47,87,50,65,47,97,39,50,78,96,67.72993473524934,62.838595601602634,74.31601136245132,2.542071660383999,8.415329040443417,3.931592891421018,94.32486107303309,Low
71,96,55,78,58,79,47,65,51,87,69.7634514656012,71.60406259296603,57.067956544307485,4.1840937625465155,8.122401331274475,1.110713346504524,86.17390676563704,Low
66,82,88,97,50,87,77,100,86,88,80.68159829153474,93.35899538496444,71.85445600696855,2.874799547180669,4.432662644119585,4.451825344463135,94.5410855052776,Low
52,99,50,87,51,91,61,97,58,100,57.3854141750338,57.82472904174994,55.53104101161442,4.687225759965847,5.119743616836204,4.799502096756891,90.57308330211097,Low
53,94,52,61,72,83,44,60,79,99,76.30143628917378,74.96639628310149,60.997575886714785,5.017711789334739,7.8458264106166,0.5055553607129983,90.98062567705759,Low
67,94,84,97,47,86,42,75,62,90,67.48291711371947,73.183619913981,79.75394677519273,4.195170115375875,6.429491159944099,4.292247470194217,85.31330422973208,Low
66,93,67,96,65,96,79,89,61,85,73.79929855233142,78.91331230213908,98.8330318605071,3.2023459054582677,7.799835158478622,2.7774731700830007,94.95284468864877,Low
42,93,23,63,81,82,30,50,68,93,62.71359884105754,64.90888582670134,72.45923841959859,4.8024814283122526,5.0554623583107325,2.5763253522733254,77.55472044968253,Low
58,81,50,81,57,70,65,75,53,80,73.53571428571428,71.99387021596804,84.35868463047512,3.21856921272667,8.763490695851374,1.574055980934715,88.96790925433378,Low
56,92,82,85,46,74,51,77,55,86,69.93791404414138,75.660051342362,76.97123355221876,1.113304474032628,7.918037243999496,2.512962685002365,82.55196487082489,Low
87,93,70,95,61,95,42,58,44,88,70.77138340846554,71.3760334155253,74.91789671472189,1.1398712278425842,4.98726162413004,4.776922173335619,81.71997977264326,Low
72,98,57,72,42,82,58,93,47,90,63.688676047392455,68.25747805818193,53.23520984199256,5.7172072679815065,6.792246003399945,1.4485443527947268,87.90069640160232,Low
65,86,62,91,85,96,38,71,71,95,72.10257980263972,68.00609260355702,57.21487011376397,1.6745965465183188,4.565485640481289,1.3056855730284307,82.08105604721153,Low
62,82,50,76,80,94,24,57,58,98,65.55890987755548,62.62536033681154,94.15288646162836,4.98758745062087,5.8071740756325125,1.5885333682675158,93.1136221824791,Low
48,94,41,100,66,83,53,98,45,81,56.24381805700149,56.728218096244255,70.50821575209017,1.856879740012657,7.298106842377604,2.983253874517699,67.8286730519375,Medium
92,93,77,95,76,93,59,91,94,94,85.30659154088696,79.13055521329456,80.71662382923955,2.86929051621249,5.650638439643858,4.68634916944985,98.04845028121598,Low
41,90,67,78,42,72,55,76,82,82,72.43094916779127,70.58144394045115,76.41166163574792,4.102214616539793,7.283791978789839,3.082467158443659,91.45746904697897,Low
77,94,52,94,39,84,74,88,65,83,69.21335521694404,62.81566046038314,68.94411897756174,1.3737694509274727,5.2238973233038095,1.595671144726194,72.05188731609763,Medium
72,92,66,99,68,88,43,68,80,99,73.24872768606784,65.5249641104865,69.39082713054655,4.554855686001327,7.6060339026653345,2.4820354189456793,93.71889609998307,Low
60,97,56,87,83,100,42,74,49,86,64.59139742757002,76.771360809902,77.77325029543364,4.294521349060961,5.797947869599645,2.2568005930358557,95.33993287898915,Low
67,85,45,60,80,86,42,87,47,91,69.35419978860706,66.30932598267698,57.05709007378718,3.486955890081806,7.952406354557185,0.7095626143809677,81.95184570108205,Low
53,82,47,77,66,99,54,70,53,83,66.66761057533905,64.06244593239995,69.3629520127217,3.6123936582333784,4.683449573589067,2.7978883183807635,77.53014215507544,Low
58,98,83,99,46,72,66,73,62,89,73.39696528981693,73.79806078481265,72.34877847013695,1.081744864368747,5.809889746761426,1.0670287398515321,72.10061319267898,Medium
72,94,65,92,56,85,64,73,68,85,76.16030088235665,70.85161322028166,99.25631118380622,2.8977203273931726,6.3196622688734205,4.290098189377438,95.674073629097,Low
46,84,22,71,80,100,54,68,39,93,57.419013766342516,54.91067340191387,67.57273846428589,0.9761426744669353,6.119227622502883,2.9703330918315354,66.14233129833877,Medium
59,89,51,67,54,83,78,99,82,82,77.2519315136539,86.42397735616115,82.22894479404344,2.1932481006843085,6.1654725226017,4.300729171778191,96.12736673731116,Low
52,86,70,83,56,81,91,96,70,96,76.32932029582584,78.11981821028208,56.87077499132341,5.451716775998484,6.224016666725364,4.802201093201186,100.0,Low
62,96,39,75,79,97,38,51,42,90,63.84062057812816,68.77102929028882,53.27406909151095,3.6599337030513563,8.944017626163255,4.744347308376244,97.97137060855422,Low
65,86,47,63,49,81,50,63,64,89,72.39071776742712,80.25868293410186,93.57710070006152,4.584868909839749,4.965785516348274,0.9519320043839918,87.68879010330463,Low
55,91,94,97,89,98,52,81,56,100,73.67212686584313,74.72537429766281,86.53674512028432,3.6563722705674078,7.843319152543021,4.751676821975032,93.71183297801615,Low
64,96,61,86,63,80,45,91,49,89,64.17072569012731,63.06449815737021,65.87496437972845,1.56830216903657,6.75894390553329,4.080862435052795,78.03527593985807,Low
57,92,59,68,36,86,48,81,48,89,60.75470725333692,53.58543496514543,75.22890014486146,3.771445736789403,6.06814209054927,3.9994614736735596,94.41332117078868,Low
90,99,47,75,47,77,53,77,54,82,69.85990919649456,67.94544196262133,56.787209222591926,4.6546344251803875,7.1676435858763226,0.9055784312067894,93.77289602253097,Low
62,83,49,71,34,86,68,97,94,94,70.6701712384401,69.85768241676186,85.35801469904301,1.2612275157686512,8.26765721549902,1.307816160276196,71.93514388585622,Medium
65,89,60,90,60,90,87,88,68,96,75.21280217909433,71.1764121307987,53.51652960437195,4.992986905520216,6.33319181976543,4.888235209616458,100.0,Low
65,82,53,83,58,94,63,89,77,97,70.99876043642999,78.72488748328686,87.8516528470601,3.5546569843806273,8.32400684480534,1.4601657071988248,90.1148821704383,Low
53,88,49,73,75,92,79,91,82,98,75.87179114597646,81.383263960079,77.34182551349933,0.5235136119282972,4.46899167479525,1.260739985753303,71.93757118451364,Medium
76,92,38,84,50,89,60,96,66,98,62.77470098933565,67.70241185971747,63.94252650433824,3.3587816748588732,7.265421109965494,2.1305822841926054,80.52239914462177,Low
72,97,60,93,60,80,58,89,47,91,66.11196482603275,65.53095162473886,93.12871770307284,2.676193206752563,5.665900306604316,4.610102888907006,86.09141301902373,Low
43,94,55,62,73,94,31,62,38,84,61.4704055953198,56.30524634204881,99.30359351694273,2.1304558120949313,5.9335766363608204,2.6428705860045,78.91441382157164,Low
40,83,46,83,69,94,35,61,60,95,59.51073141352884,66.15073898461434,62.7174550598819,4.741914709548314,6.855098754521519,4.6426267359008895,93.06491779310372,Low
57,94,36,68,61,71,44,57,81,94,72.5716325045546,74.24843892792651,90.31230747929663,5.44724936012368,6.399583991487861,2.004524511868561,97.46162666926921,Low
40,81,60,85,79,79,44,64,78,94,74.33993494955115,78.20534681132253,87.50831581882287,4.694591991398106,5.908897192549272,1.519378903521497,98.5015309481657,Low
62,94,56,79,56,79,63,75,62,85,72.9341550355666,76.03039170848172,87.35950605528348,5.157249198749803,5.541617109098657,2.72841353982966,94.09778394846015,Low
47,87,74,99,60,80,44,61,69,91,70.34515732367626,71.89829359546209,97.86178057420136,5.498295187661452,7.091576511157661,3.2696460061784984,100.0,Low
59,87,47,69,55,97,59,92,55,81,64.93294685227069,74.93102593481174,74.33085461509961,5.5194612125706275,6.5278982591481265,2.261745493761002,94.79528201143019,Low
87,96,55,78,41,75,100,100,62,99,75.68614996114998,72.39918159949974,83.70840202783273,1.130509786482166,5.616545627554402,2.057137293175393,79.68343806222654,Low
63,91,40,62,62,73,65,95,51,88,69.01080063969334,67.46615288048741,91.19386818129021,3.0101201888793883,5.024805094387794,1.4812667814796099,81.41621285526371,Low
64,98,42,83,77,93,66,76,39,83,66.50685761653035,74.71265062530696,73.97682225215132,0.5015756091610066,7.872340979818761,1.7375304479979716,70.41801314997707,Medium
67,89,44,64,44,81,42,67,81,84,71.4934050246952,71.90372210223224,74.0715601406003,3.285544215870199,7.998574622639439,3.5290308341853533,97.90391105157363,Low
52,88,50,62,40,80,75,94,72,100,68.30466088475697,67.67499371735938,65.93273770336756,5.5833416388908494,5.068940634901013,2.16443092376155,88.17858977258902,Low
69,84,66,86,55,92,71,85,55,87,73.08349089086491,71.81845521687103,89.0412856413567,1.5950625971899537,5.308245066223002,0.8589066877446282,77.40639942100495,Low
65,85,32,75,62,92,71,98,86,89,71.12135046495393,74.51786352967272,84.30978898427783,4.018826458216188,5.195715112507434,1.1216992547864058,85.8623112012183,Low
69,99,54,74,61,96,34,100,86,86,68.04232186732186,66.89589773688142,72.5569949750525,4.044084755298416,8.422848727882707,2.1757063477599985,86.10923973214396,Low
58,81,53,94,68,95,53,76,93,93,73.86074129373867,72.1529746336572,70.96683286993684,1.3819469157827513,7.870651905309252,4.660260934315379,98.1738938100287,Low
92,92,64,71,78,94,51,58,55,84,85.30535868672541,88.61943676872558,53.62948215845593,1.811900916246032,4.372867616249904,2.2056361774069115,97.91373282292182,Low
71,85,74,100,63,82,68,88,67,95,76.43154462391794,76.89783045585813,50.325057341420774,3.041119811781326,8.163329749135428,0.7728893485325388,83.36246462658168,Low
84,84,70,85,57,74,38,50,74,94,82.82067449176337,77.77343954049097,76.44469832659217,1.5351515704988998,4.184259103628958,2.380974160460071,88.8034831287192,Low
62,80,65,93,24,75,24,56,79,84,63.259447004608305,63.419529092784494,70.87464261757998,3.7174668818848,5.265998954915064,3.5096791728207464,83.32478522682219,Low
47,100,56,82,32,70,44,75,58,82,58.08106852497096,65.05372603478484,89.80183799508822,3.16497952062248,8.594956920483074,3.1711826072669944,79.55613095190418,Low
66,100,83,90,43,75,42,56,49,89,69.1223470661673,72.94887779572541,77.13270281535608,3.3555899818180523,8.321656473831048,1.7546133307371354,89.07441699146213,Low
37,85,66,79,52,87,42,56,49,84,64.03543276760726,71.6253311247254,96.83530216911127,1.2395715405130536,7.907172573623074,3.5964001537191232,84.52352694225945,Low
66,85,50,71,75,91,50,57,82,94,81.08810345023699,77.43160380452426,59.80703994304993,3.344885039912539,6.287736145546248,3.337809682393996,97.76917079136349,Low
77,95,54,82,44,78,44,65,76,97,69.87187393640288,75.22302281013803,99.50751701925199,0.7721300507977662,5.6070705051000385,1.2747783597303588,70.47369885872251,Medium
47,83,27,63,74,93,39,52,58,87,64.14404160420484,60.90145727438415,64.89595971560531,5.348444139064249,8.407729187702284,1.2296525160571026,95.00816127010556,Low
54,90,61,82,54,94,66,94,66,100,65.60996367410483,59.447999068800115,82.1211986786653,2.3878732994307583,7.285370451346061,2.962323869305733,87.44908749249905,Low
63,88,40,60,50,98,32,59,54,81,62.03638774462019,58.02106916092797,75.09268568083257,5.209855286596391,5.477544275238968,3.467473525022467,84.86974750272162,Low
42,82,65,84,44,84,35,99,77,87,60.968139887399765,61.62519120437208,67.97882006246246,4.359110028096641,6.315979389827241,4.828597631871173,90.7565640003222,Low
49,98,50,61,95,95,42,56,50,87,72.88769549651404,78.02745324563143,56.96545916327233,4.713949241134496,8.407501111308097,2.398687838293009,90.10639299613746,Low
77,87,78,89,44,77,50,70,42,83,71.06400695492437,72.61608517785719,56.741707572610586,2.229994719964075,8.517277180391108,3.94222657852361,94.86090578108627,Low
60,84,46,62,70,88,52,86,95,98,76.51429323007932,75.74788483324487,85.57529136890977,1.7525916690873033,7.296510469858648,1.0243433628111938,88.72381602100855,Low
51,83,43,80,43,93,36,80,68,97,55.30708701116404,50.14603001123204,68.88206914881556,2.737073046126132,7.662779303585169,4.503240622920412,81.11336337923649,Low
37,85,31,84,77,85,57,72,68,100,63.63781512605043,67.16447178388168,98.06489870664714,0.6332422432703964,4.196489166144017,3.348983936294779,65.31329812661102,Medium
67,81,45,79,56,75,50,76,64,80,72.02684301000978,76.84495618895636,66.2824243253169,5.553156222775922,7.02300253818594,3.3306364910806128,100.0,Low
59,99,72,81,72,98,55,71,54,99,70.79289590355988,72.28431393619182,99.17618608739815,2.628578462813685,7.444962841854885,1.1409918522459597,92.18941546055252,Low
88,90,77,80,57,75,86,88,76,94,89.72122286696755,84.45962974701997,60.271162829763135,5.937061326639608,4.101885735401158,0.6781267828665407,100.0,Low
68,83,61,92,70,91,28,76,62,97,65.18295332577823,69.22649897420592,55.14071931155268,4.687971814440771,8.219294939781278,3.656521120930788,97.23276944096662,Low
54,94,46,97,59,72,58,98,79,91,66.56215873000568,72.69838244297944,65.62848667614786,0.9428325538962077,8.641425058253706,1.0267540653406397,78.37406980268706,Low
50,85,44,74,48,79,35,53,37,80,58.26604367823337,65.93112803812237,94.27923947142945,4.131035528134168,5.189682262093941,1.0713656726776972,79.60550238682706,Low
91,96,64,74,42,70,67,73,66,86,81.9606322234946,79.77214719486602,76.09259722476423,1.989615406608753,8.228979663484822,1.3437506585614325,89.70496414286204,Low
58,85,51,84,68,97,32,72,65,98,61.964729534425445,64.14625381343144,56.7825052968604,1.8404525506975906,7.327562913545821,0.939859174128211,80.17019047644037,Low
61,98,63,80,66,83,96,97,47,80,75.64640848265775,72.97374969254483,60.124952480204755,1.9110946844676708,6.903479098750992,3.3142663419363805,80.09851377287937,Low
57,81,60,83,50,73,48,68,70,86,72.62725236262698,68.01544518373485,65.56303310747816,5.5384127678104935,8.215629868445742,2.399021626318646,91.09114760770105,Low
58,94,51,64,77,95,62,91,54,81,71.44815880741132,79.36417969882797,79.50833689063539,3.249890968392562,5.428052678726019,1.697432415842967,84.89724761504566,Low
66,90,63,65,64,81,34,52,66,86,78.27951147330992,81.10234744669593,66.61894699388104,4.182089943463832,7.95428088843427,2.4833723016720946,100.0,Low
59,87,64,82,50,75,48,76,87,98,72.89298880988365,79.35672696810529,87.35270410446637,2.0452130418983536,5.572603838341016,4.298630009293399,94.84125265424659,Low
81,98,45,63,35,80,44,52,75,92,72.79375127977612,66.66962582942115,80.81467780926482,3.37624950351815,7.937282714540369,4.671857322696363,88.97003320815679,Low
59,92,85,86,50,81,41,77,45,84,66.30284419296889,67.74493956751407,93.691186867667,2.425550760161544,6.255270028782288,2.693642650940487,94.71397953804134,Low
51,91,57,77,75,79,49,66,60,98,72.09471059380644,74.63620592455547,75.04809131796821,2.266264722180204,4.584727357465402,3.050388118007611,86.0490983036097,Low
54,84,46,80,65,87,51,80,61,80,67.29967159277506,63.13877847845192,66.55882070505339,1.8583286638361673,5.907599301529952,1.6573996865294278,68.51337379896869,Medium
54,85,69,87,45,76,34,59,65,80,68.18548031042987,75.62467264055587,99.81357839016022,2.749537941713703,5.1674663915487535,2.8112017038670367,82.75857284972537,Low
57,83,72,94,56,76,98,98,62,97,76.57443595510868,75.34683536733584,67.78166609036779,4.130165608465126,4.5026577539310955,3.8665382312085446,100.0,Low
77,98,52,81,64,80,54,71,58,80,74.26505949275902,76.53323595334648,71.4301319890256,1.7212407683690996,4.5514353421183245,2.7146176864527627,87.98402888724655,Low
77,99,61,99,44,73,62,79,61,84,70.15359445479092,67.40230254153258,90.45636126790441,5.809941927825426,7.9003569925202495,1.8593280535512637,95.91102368243028,Low
70,80,53,82,78,89,85,98,65,88,80.0745852041706,74.1025476148854,54.43181169465463,1.1853642205501667,8.406989262612338,3.119154562512316,92.18548755097164,Low
57,99,38,62,77,100,34,70,47,91,59.21717207523659,63.782472546158175,69.32450530292573,3.1411396424678997,8.635645597162519,4.759952138986301,87.46077191726194,Low
72,96,65,99,37,70,81,85,42,88,67.30701977760802,69.20237501462981,54.2855046719142,0.9676551899544217,8.269730861652274,4.495927342924003,83.6584308148029,Low
73,91,39,69,67,82,23,72,35,97,57.29515101892686,58.4814094545258,56.965293333637895,0.6246592658795549,8.151120486427208,3.9615907062895532,76.30740230592171,Low
56,94,63,84,55,87,50,87,64,90,65.27504687372627,63.884203598236546,50.23204127490035,5.574725258340999,4.34417925758303,1.7429433469934406,93.18944179346589,Low
53,80,50,67,52,78,38,61,39,80,63.717722861104306,65.47687107770231,50.47721462911876,4.957116366728488,7.950617973608551,1.5870177824738063,82.1541383580056,Low
40,93,52,70,52,95,58,74,98,98,70.08233749150557,76.41352467961765,69.0143944751426,4.317854552190571,7.916413298282255,4.27341735408919,98.1344604236959,Low
71,85,44,64,73,93,50,69,71,89,76.60261688708766,73.18356919139191,90.45819024738881,5.258549472324696,4.656451970523066,1.3159286423694607,89.55526193177755,Low
56,84,64,96,63,93,66,98,42,81,64.05481188891328,66.85617518885773,79.35021802958465,4.915666326333508,7.310046159673162,3.2252508836898963,87.06758669748339,Low
73,90,88,97,62,78,68,98,74,86,81.35084136255489,82.36329261760018,81.74570220688217,4.059807465425157,6.262536682296408,2.4751847461233387,93.04654204863931,Low
60,83,62,88,61,100,50,91,86,99,69.11148877895866,68.18941591047897,75.96246187924433,5.160382791726031,8.500067617360354,2.605939102815792,96.43898125936371,Low
61,92,56,64,55,92,26,56,71,81,69.53396978759298,61.30618659009994,90.98965720852794,2.6494030440305787,7.477041811978337,2.5454453113739337,78.06833016381601,Low
41,90,37,68,57,98,63,78,56,98,59.20853469592965,59.148572128150455,94.0189362593087,3.5401350827931934,8.754937681871262,4.54977566025647,82.76478165979978,Low
39,82,48,61,59,78,77,97,68,85,72.25439382798294,75.61783645102624,92.48703640726876,4.769708591382551,4.524613226373218,0.8919241290295474,86.12096821116431,Low
24,80,35,60,47,79,73,78,78,89,65.81143944947104,67.43130154484558,90.60660529015195,0.9663890893549065,4.203036572261966,4.023056522552444,70.31516667699803,Medium
52,85,61,99,64,97,36,62,82,88,68.00366959170925,60.81029960475419,59.13565367816419,5.2225500693936615,8.86789678880273,4.2575570220887755,100.0,Low
97,97,56,89,44,71,41,52,41,87,70.17315398565704,76.40842972292535,79.69381126826106,1.3625675063313276,4.400960807224521,4.742947162190705,81.27040198867724,Low
45,89,44,70,57,75,33,51,60,90,64.15829792591194,72.39789875238567,79.10815980491851,5.254976890936465,5.930979104551147,2.536699797219701,84.52845892374783,Low
25,84,54,87,36,84,57,65,50,88,55.83970052935571,55.29221403444799,76.39720018738205,2.2123307939810983,7.249853111252774,2.750293363491125,84.1658480512435,Low
